mp_id,formula,sites,composition,a_edge (angstrom),b_edge (angstrom),c_edge (angstrom),alpha_ang (deg),beta_ang (deg),gamma_ang (deg),crystal_system,space_group,total_magnetisation (bohr),energy_per_atom (eV/atom),formation_energy (eV/atom),energy_above_hull (eV/atom),stable,density (g/cc),band_gap (eV),direct_bandgap,volume (cubic-angstrom),bulk_modulus (GPa),shear_modulus (GPa)
mp-1213967,CeCrSb3,20,Ce1 Cr1 Sb3,6.144345,6.279858,12.936427,90.0,90.0,90.0,ortho,Pbcm,12.573754,-25.19506076550001,-0.5884770975000061,0.002142545499992,False,7.417031768375018,0.0,False,499.1599800937594,,
mp-20170,CeCrSe3,20,Ce1 Cr1 Se3,3.95426344,8.21435316,13.73207985,90.0,90.0,90.0,ortho,Pnma,16.0008775,-6.686768557000002,-1.471222202406251,0.0,True,6.38826749980657,0.0,False,446.0415230478957,,
mp-977389,CeCuO3,5,Ce1 Cu1 O3,3.832894999999999,3.832894999999999,3.832894999999999,90.0,90.0,90.0,cubic,Pm-3m,0.5691239,-7.310193148000001,-2.334185237,0.399238458000001,False,7.421349221597679,0.0,False,56.30938271874032,,
mp-20775,CeDyS3,20,Ce1 Dy1 S3,4.0179022,7.43522514,15.31969114,90.0,90.0,90.0,ortho,Pnma,4.0002259,-19.7891434465,-2.4036576001875,0.0,True,5.788055979804422,0.0,False,457.6605672097798,,
mp-1202288,CeErS3,40,Ce1 Er1 S3,3.927197,10.970524,21.492472872531096,78.46956427234194,90.0,90.0,mono,P2_1/m,0.0095049,-6.926495631749999,-2.342546155249997,0.011651461583332001,False,5.909024710841127,0.0,False,907.2817040392706,,
mp-638813,CeErS3,60,Ce1 Er1 S3,3.95232435,16.46592656,21.16864609,90.0,90.0,90.0,ortho,Pnma,11.3046764,-6.922909272333333,-2.338959795833331,0.015237820999998002,False,5.8373721804792655,0.0,False,1377.6275976004144,,
mp-20722,CeFeGe3,5,Ce1 Fe1 Ge3,4.337515044491232,4.337514960352105,5.817986843575486,111.88639907809944,111.88639963920257,90.00001103166343,tet,I4mm,1.941308499999999,-6.159665924000002,-0.504454995000001,0.0,True,7.38881174024422,0.0,False,93.01435651421247,,
mp-756062,CeFeO3,20,Ce1 Fe1 O3,5.467034,5.78395,7.77725,90.0,90.0,90.0,ortho,Pnma,16.0001885,-8.719293432,-2.869122613,0.079790860000002,False,6.589067019537284,0.6746999999999991,False,245.92482125636718,,
mp-864636,CeFeO3,5,Ce1 Fe1 O3,3.933579,3.933579,3.933579,90.0,90.0,90.0,cubic,Pm-3m,5.9202246,-8.422955156,-2.572784337,0.37612913600000303,False,6.6558368488298125,0.0,False,60.86443995809566,,
mp-1226621,CeGa3Ag,5,Ce1 Ga3 Ag1,4.345808,4.345808,6.2238124717160295,69.566042463977,69.566042463977,90.0,tet,I-4m2,0.722362899999999,-3.992163816,-0.419328692833332,0.023199938666663002,False,7.426585992232765,0.0,False,102.21665093693706,,
mp-1226631,CeGa3Au,5,Ce1 Ga3 Au1,4.339874231800874,4.339777339154322,6.163721617977426,69.54943372098188,69.54761993667654,90.14533346480157,tet,I4mm,1.0052469,-4.216508252,-0.557484264499999,0.0,True,8.991350438106887,0.0,False,100.88274022461835,,
mp-1206925,CeGa3Cu,5,Ce1 Ga3 Cu1,3.643482,3.643482,8.098694797469651,102.99949948907853,102.99949948907853,90.0,tet,I4mm,0.8088868,-15.291099782833356,-0.08794926083335401,0.43956254116667104,False,6.725756900816654,0.0,False,101.92488570621799,,
mp-1226613,CeGa3Cu,5,Ce1 Ga3 Cu1,6.024622254201811,6.024622254201811,6.024622254201811,139.21275028617939,139.21275028617939,59.05059915220008,tet,I-4m2,0.8974445,-15.730662323999999,-0.527511801999997,0.0,True,7.417516501630848,0.0,False,92.41934321990689,,
mp-1226580,CeGa3Ni,5,Ce1 Ga3 Ni1,5.952699220492247,5.952699220492247,5.952699220492247,138.95184743772685,138.95184743772685,59.448282588805874,tet,I-4m2,0.2250732,-4.659813078,-0.49953815449999905,0.035686668999995,False,7.521892581900748,0.0,False,90.06564028301628,,
mp-1078348,CeGa3Pd,10,Ce1 Ga3 Pd1,6.067060161358255,6.067060161358255,5.85096203,90.0,90.0,116.5099518183844,ortho,Cmcm,2.0792645,-4.7247825469999984,-0.684558597499997,0.0,True,7.85281630863466,0.0,False,192.72473100202197,,
mp-1226576,CeGa3Pt,5,Ce1 Ga3 Pt1,4.225949,4.225949,6.156234462186362,69.92650509331938,69.92650509331938,90.0,tet,I-4m2,0.4272703,-4.9027178540000005,-0.684243602499999,0.014246235000001,False,9.404170870837618,0.0,False,96.12181696412135,,
mp-1019598,CeGaO3,20,Ce1 Ga1 O3,5.491883,5.588741,7.869412,90.0,90.0,90.0,ortho,Pnma,3.9988675,-7.757944517,-2.996158735499999,0.127427673099999,False,7.090504254897029,0.0,False,241.53359368034126,,
mp-22540,CeGaO3,5,Ce1 Ga1 O3,4.413467,4.413467,4.413467,90.0,90.0,90.0,cubic,Pm-3m,0.9933301,-7.001328244,-2.239542462499999,0.8840439461,False,4.980294477890347,0.0,False,85.9685597555511,,
mp-33365,CeGaO3,5,Ce1 Ga1 O3,3.894384,3.894384,3.894384,90.0,90.0,90.0,cubic,Pm-3m,0.999988099999999,-7.652547534,-2.890761752499999,0.23282465610000003,False,7.2490042930911365,0.0,False,59.063110754509616,"{'voigt': 182.932, 'reuss': 182.932, 'vrh': 182.932}","{'voigt': 46.977, 'reuss': 7.694, 'vrh': 27.336}"
mp-13122,CeGe3Ir,5,Ce1 Ge3 Ir1,4.418200719425939,4.418200412270103,5.924727067985439,111.89217485427197,111.89216797719767,89.99999199532714,tet,I4mm,0.9814486,-6.383733436,-0.654839912999999,0.0,True,9.29820120352924,0.0,False,98.26810401425148,,
mp-13121,CeGe3Rh,5,Ce1 Ge3 Rh1,5.91268708370387,5.91268708370387,5.91268708370387,136.2746128417177,136.2746128417177,63.556064045133645,tet,I4mm,0.9649512,-6.122171595999998,-0.6881033349999971,0.0,True,7.8529333493713995,0.0,False,97.46821144591433,"{'voigt': 95.289, 'reuss': 95.257, 'vrh': 95.273}","{'voigt': 41.028, 'reuss': 40.402, 'vrh': 40.715}"
mp-1198354,CeGe3Ru,40,Ce1 Ge3 Ru1,9.03402787,9.03402787,9.03402787,90.0,90.0,90.0,cubic,Pm-3n,2.8677902,-6.418039503999998,-0.6019523089999971,0.0,True,8.271947605152768,0.0,False,737.3000750010241,,
mp-1214689,CeIn3Pt,40,Ce1 In3 Pt1,9.83762838,9.83762838,9.83762838,90.0,90.0,90.0,cubic,Pm-3n,2.0273497,-4.5992257875,-0.5421049034999981,0.039835233166664,False,9.483217754242288,0.003199999999999,False,952.0751694358883,,
mp-1213810,CeLuO3,20,Ce1 Lu1 O3,5.770303,5.989802,8.344538,90.0,90.0,90.0,ortho,Pnma,4.0000003,-8.9494973105,-3.888993242833333,0.05702418274999801,False,8.36179409451996,0.11220000000000001,False,288.41203700202817,,
mp-1092225,CeLuS3,10,Ce1 Lu1 S3,6.594528475068741,6.594528475068741,9.46316431,90.0,90.0,145.96079716402667,ortho,Cmcm,1.9867427,-20.989998301,-2.38489706302083,0.005007427333346,False,5.929373698302901,0.0,False,230.3592996435985,,
mp-1205797,CeLuS3,10,Ce1 Lu1 S3,6.684932774789138,6.684932774789138,9.9186,90.0,90.0,147.26451270844382,ortho,Cmcm,1.8386895,-20.84996303433335,-2.244861796354178,0.145042693999997,False,5.698550545084652,0.0,False,239.69013903796815,,
mp-1232197,CeMgS3,10,Ce1 Mg1 S3,6.683761677452676,6.683761677452676,6.82207241199989,73.54189177486785,73.54189177486785,109.63636125062943,mono,C2/m,4.7e-06,-5.633451321,-1.636951603499998,0.261151989499995,False,3.4629550418848343,0.402099999999999,False,249.9385895264058,,
mp-1232253,CeMgS3,30,Ce1 Mg1 S3,6.84561,6.84560985762474,17.554691,90.0,90.0,120.00000068799359,trig,R-3,0.0157519,-5.818848360333334,-1.8223486428333322,0.075754950166661,False,3.644628835448729,1.0618,True,712.4397060768083,,
mp-1232259,CeMgSe3,10,Ce1 Mg1 Se3,7.02310259814578,7.02310259814578,7.170326425575687,72.55636475074463,72.55636475074463,108.94478399925967,mono,C2/m,1.8500000000000002e-05,-5.093871503,-1.482840639406249,0.27035492374999903,False,4.650775057223743,0.15460000000000002,False,286.5655637034556,,
mp-1232360,CeMgSe3,30,Ce1 Mg1 Se3,7.13036800000007,7.130367650401275,18.927456,90.0,90.0,120.00000037879452,trig,R-3,0.0045581,-5.261986755666667,-1.6509558920729162,0.10223967108333101,False,4.797597912274163,0.875,False,833.3870409532967,,
mp-1183706,CeMnO3,5,Ce1 Mn1 O3,3.922932,3.922932,3.922932,90.0,90.0,90.0,cubic,Pm-3m,5.0220103,-8.780599036,-2.7920294005862063,0.377304224000006,False,6.685230623331083,0.0,False,60.371551975903536,,
mp-1205748,CeNiGe3,10,Ce1 Ni1 Ge3,4.152862,4.170156,11.105661453084279,90.0,100.77603818112617,90.0,ortho,Cmmm,0.550971299999999,-5.687227568,-0.569993544999999,0.010116814999994,False,7.325139284795158,0.0,False,188.93714426349757,,
mp-776207,CeNiO3,20,Ce1 Ni1 O3,5.319284,5.719727,7.671,90.0,90.0,90.0,ortho,Pnma,8.003602,-8.0604770275,-2.748283114499998,0.095256723499996,False,7.024042911786611,1.011699999999999,False,233.389042111955,,
mp-866095,CeNiO3,5,Ce1 Ni1 O3,3.785418,3.785418,3.785418,90.0,90.0,90.0,cubic,Pm-3m,1.9985689,-7.708842996000001,-2.396649083,0.44689075499999403,False,7.555550238569517,0.0,False,54.242728695214055,,
mp-568237,CeNiSb3,40,Ce1 Ni1 Sb3,6.217198125729754,12.083560780847753,12.516473551673677,90.00087633291777,89.99129249640607,90.00095175791648,ortho,Pbcm,0.2107878,-5.528747881,-0.7079298269999981,0.0,True,7.969212436892731,0.0,False,940.3112221414733,,
mp-579812,CeNiSb3,60,Ce1 Ni1 Sb3,6.26032,12.475883,18.487361,90.0,90.0,90.0,ortho,Pbcm,0.125258099999999,-5.526587143833333,-0.7057690898333301,0.0021607371666670003,False,7.784586242274784,0.0,False,1443.9187233893172,,
mp-1214439,CePbO3,20,Ce1 Pb1 O3,6.859465851864852,6.859465851864852,7.816508,90.0,90.0,100.91230815405984,ortho,Cmcm,2.8e-06,-7.465946467499999,-2.567250476499998,0.37704417631249704,False,7.270811378796641,0.7348999999999991,False,361.1342055144163,,
mp-1183759,CePuO3,5,Ce1 Pu1 O3,4.365297,4.365297,4.365297,90.0,90.0,90.0,cubic,Pm-3m,6.0018099,-10.091614706,-2.987861632749997,0.555282606607137,False,8.625936261526137,0.0,False,83.18430470359806,,
mp-22519,CeRh3C,5,Ce1 Rh3 C1,4.228548,4.228548,4.228548,90.0,90.0,90.0,cubic,Pm-3m,0.7954981,-7.812814738,-0.36110694349999906,0.145730656499999,False,10.121117962886379,0.0,False,75.6090522789165,,
mp-1213826,CeRhO3,20,Ce1 Rh1 O3,5.420128,6.01737,7.72623,90.0,90.0,90.0,ortho,Pnma,3.9984864,-8.1817845965,-2.552756445499999,0.16923569100000202,False,7.670922335971273,0.0,False,251.99033953667274,,
mp-1206127,CeRu3C,5,Ce1 Ru3 C1,4.15944336,4.15944336,4.15944336,90.0,90.0,90.0,cubic,Pm-3m,3.8700000000000006e-05,-8.838676454,-0.24091185750000002,0.0,True,10.506936530175484,0.0,False,71.96240089917968,,
mp-1078616,CeSb3Pd,10,Ce1 Sb3 Pd1,5.466706999999999,5.466706999999999,9.055911,90.0,90.0,90.0,tet,P4/nmm,1.6588493,-26.66095078500001,-0.47694487300001304,0.293896945,False,7.507860292995175,0.0,False,270.63486264357385,,
mp-38685,CeSbO3,20,Ce1 Sb1 O3,7.76795831427744,7.76795831427744,7.76795831427744,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fd-3m,0.6919811,-7.464110035,-2.482143209999999,0.45807500866666606,False,6.209960621159653,0.0,False,331.44056538982215,,
mp-777413,CeScO3,20,Ce1 Sc1 O3,5.62210231,5.81908325,8.04918263,90.0,90.0,90.0,ortho,Pnma,3.9999998,-9.277669204999999,-3.8550088069999973,0.013483153500001002,False,5.87882560903576,0.0,False,263.33288447133674,"{'voigt': 163.16, 'reuss': 157.544, 'vrh': 160.352}","{'voigt': 90.692, 'reuss': 83.945, 'vrh': 87.319}"
mp-20953,CeScS3,20,Ce1 Sc1 S3,6.5266654,7.18960587,9.59404885,90.0,90.0,90.0,ortho,Pnma,3.999999899999999,-15.5835531925,-2.314730520187498,0.0,True,4.149821121189255,0.0,False,450.19260529870337,,
mp-1068906,CeSi3Ir,5,Ce1 Si3 Ir1,5.760735721284245,5.760735721284245,5.760735721284245,136.83561702941583,136.83561702941583,62.69106985384688,tet,I4mm,0.8827733,-7.050214108,-0.839946479999999,0.0,True,7.82843738606936,0.0,False,88.36541769068084,,
mp-1068364,CeSi3Os,5,Ce1 Si3 Os1,5.816297436085987,5.816297436085987,5.816297436085987,137.53674111453992,137.53674111453992,61.61324692492226,tet,I4mm,0.6944300000000001,-7.343072387999996,-0.6550181099999941,0.0,True,7.7658175873562225,0.0,False,88.65308006731142,,
mp-1207122,CeSi3Pt,5,Ce1 Si3 Pt1,5.700786497787174,5.700786497787174,5.700786497787174,135.50223120769687,135.50223120769687,64.75083956404303,tet,I4mm,0.9400155,-6.454675248000001,-0.797867792,0.0,True,7.762667044689255,0.0,False,89.72739665110615,,
mp-1070394,CeSi3Rh,5,Ce1 Si3 Rh1,5.749593510628703,5.749593510628703,5.749593510628703,136.92629538970397,136.92629538970397,62.55147273116022,tet,I4mm,0.9008611,-6.736205532000001,-0.8207631660000001,0.0,True,6.206171660298668,0.0,False,87.56733367774123,,
mp-13120,CeSi3Ru,5,Ce1 Si3 Ru1,4.197605820886497,4.197605119275597,5.785440997706646,111.27061262319918,111.27060526659498,89.99999859612414,tet,I4mm,0.7879054,-7.019979983999997,-0.7225186839999961,0.0,True,6.176059396893386,0.0,False,87.50077524413085,,
mp-1204796,CeSiAs3,40,Ce1 Si1 As3,5.990837,25.814132999999998,5.908478,90.0,90.0,90.0,ortho,Pna2_1,1.6141964,-17.48643372375,-0.739036460249999,0.030787354999997,False,5.7131249533858615,0.0,False,913.73586026055,,
mp-651900,CeSiP3,40,Ce1 Si1 P3,5.671875,5.857851,24.57401,90.0,90.0,90.0,ortho,Pna2_1,0.115586299999999,-14.092481714249999,-0.76835725603571,0.01987674450001,False,4.248570729041173,0.0,False,816.4714488447053,,
mp-1207119,CeSiPt3,5,Ce1 Si1 Pt3,4.07683441,4.07683441,5.49257428,90.0,90.0,90.0,tet,P4mm,0.8595045,-6.969333829999994,-1.054200257999992,0.0,True,13.705139780150278,0.0,False,91.28976367162481,,
mp-1198476,CeSn3Ru,40,Ce1 Sn3 Ru1,9.83108,9.83108,9.83108,90.0,90.0,90.0,cubic,Pm-3n,0.0645792,-5.9675536195,-0.519540024499998,0.0,True,8.351020351726445,0.0053,False,950.1751990343957,,
mp-1183701,CeTaO3,5,Ce1 Ta1 O3,4.054684,4.054684,4.054684,90.0,90.0,90.0,cubic,Pm-3m,1.6259545,-9.582965399999999,-3.053413314466667,0.35132431960606003,False,9.193428072048935,0.0,False,66.66087960201669,,
mp-1205531,CeTiGe3,10,Ce1 Ti1 Ge3,5.885474310065998,6.249695409704093,6.249662112776103,119.99946340302294,89.99973221563715,89.99954799899854,hex_,P6_3/mmc,1.866314399999999,-6.209606584999998,-0.669301494666663,0.0,True,6.771291594863886,0.0,False,199.08101115048456,,
mp-754524,CeTiO3,5,Ce1 Ti1 O3,3.942692,3.942692,3.942692,90.0,90.0,90.0,cubic,Pm-3m,1.365087599999999,-9.23293956,-3.497674579666666,0.08380945625000101,False,6.393636591786039,0.0,False,61.288438271041045,,
mp-1213788,CeTmO3,20,Ce1 Tm1 O3,5.809565,6.026566,8.395389,90.0,90.0,90.0,ortho,Pnma,3.9999339,-8.914985163999999,-3.8623182910000002,0.06684380087500001,False,8.068296247041621,0.09479999999999901,False,293.9370669190826,,
mp-541836,CeTmS3,40,Ce1 Tm1 S3,3.93902459,10.998169519570318,21.467510458916042,78.63580823144919,90.0,90.0,mono,P2_1/m,7.9550406,-20.40000778425,-2.3866729249375,0.012308965416679,False,5.904257881764353,0.0,False,911.783348536846,,
mp-683985,CeTmS3,60,Ce1 Tm1 S3,3.9331732500000003,16.379001,21.10535562,90.0,90.0,90.0,ortho,Pnma,11.1925007,-20.38084057291668,-2.36750571360418,0.03147617675,False,5.939160655086273,0.0,False,1359.6375821514046,,
mp-18769,CeVO3,20,Ce1 V1 O3,5.48327617,5.64619193,7.6941485,90.0,90.0,90.0,ortho,Pnma,12.0000004,-9.1987452875,-3.225797496499999,0.004009321799998001,False,6.665793739018934,0.0,False,238.20798811685643,,
mp-22593,CeVO3,5,Ce1 V1 O3,3.920275,3.920275,3.920275,90.0,90.0,90.0,cubic,Pm-3m,1.0695773,-8.936921746,-2.963973955,0.265832863299998,False,6.588682830299179,0.0,False,60.2489661693708,,
mp-1226471,CeZnGa3,5,Ce1 Zn1 Ga3,4.28276,4.28276,6.172314939390569,69.70015940039275,69.70015940039275,90.0,tet,I-4m2,1.0403335,-3.691397964,-0.43520165449999904,0.010980789363638001,False,6.980423409697203,0.0,False,98.64954419928104,,
mp-753945,ClOF3,20,Cl1 O1 F3,4.840671760766418,7.736365895321623,7.7197451042771945,102.72058792117639,89.78477273122915,89.91727654014154,tri,P-1,0.0,-3.4248679665,-0.918681052999999,0.0,True,2.554349159252769,3.6609,False,281.99980690637443,,
mp-1245899,Co3SbN,20,Co3 Sb1 N1,5.484514,5.563497,7.790961,90.0,90.0,90.0,ortho,Pnma,11.880685,-14.82015953508333,0.08739242316667001,0.126828176500001,False,8.733215598413578,0.0,False,237.72619434189303,,
mp-20679,Co3SnC,5,Co3 Sn1 C1,3.84709,3.84709,3.84709,90.0,90.0,90.0,cubic,Pm-3m,1.7032352,-6.897381206,0.030316295500000003,0.068668165833331,False,8.968624197208445,0.0,False,56.93732235691284,,
mp-1206910,CoAgF3,5,Co1 Ag1 F3,4.044962,4.044962,4.044962,90.0,90.0,90.0,cubic,Pm-3m,3.0031567,-4.771893986,-1.629735725833332,0.26776489000000003,False,5.615122723350054,0.0,False,66.1825258716729,,
mp-1206915,CoAgF3,5,Co1 Ag1 F3,4.383699,4.383699,4.383699,90.0,90.0,90.0,cubic,Pm-3m,2.8372664,-3.983622284,-0.8414640238333331,1.056036592,False,4.411440354630911,0.0,False,84.24074112678909,,
mp-1273356,CoAgO3,20,Co1 Ag1 O3,5.130396276307124,6.0197539411502525,7.517401906165055,77.80944957138676,85.72618579735226,82.23842170593717,tri,P-1,0.002120399999999,-5.706059260000001,-0.742011777333333,0.08221231949999501,False,6.352400112726087,0.0,False,224.59738848804346,,
mp-752700,CoAgO3,20,Co1 Ag1 O3,6.968096167135037,6.968096167135037,4.998813817111415,86.70020317018371,86.70020317018371,75.1557707368944,mono,C2/c,7.9992961,-5.325607807999999,-0.36156032533333204,0.46266377149999705,False,6.097297228607657,0.0,False,233.99424736183184,,
mp-753992,CoAgO3,10,Co1 Ag1 O3,5.9569408313662136,5.9568231736402915,5.956509099040225,49.606801602996164,49.60418098369794,49.60355885966021,trig,R-3,3.9935635,-5.695152451,-0.731104968333333,0.09311912849999601,False,6.328664865807177,0.0,False,112.71986320984168,,
mp-1183686,CoAuO3,5,Co1 Au1 O3,3.798996,3.798996,3.798996,90.0,90.0,90.0,cubic,Pm-3m,4.1288082,-5.270631246000001,-0.220394899,0.6235079452142861,False,9.203867949631238,0.0,False,54.82851821037035,,
mp-1183397,CoBO3,5,Co1 B1 O3,3.354742,3.354742,3.354742,90.0,90.0,90.0,cubic,Pm-3m,3.7646886,-6.641636028000001,-0.9102977268333341,1.226717350722222,False,5.178507210504986,0.0,False,37.75525238159948,,
mp-757083,CoBO3,10,Co1 B1 O3,4.905127,5.266612144863717,5.6018172316256445,88.5234080772895,109.80636039446088,117.18157456650583,tri,P-1,8.0008781,-7.691966076999999,-1.960627775833332,0.17638730172222403,False,3.2676075445065162,0.1471,False,119.6691120518733,,
mp-765572,CoBO3,20,Co1 B1 O3,5.164445328759517,5.164445328759517,9.913262398510996,89.96197536849914,89.96197536849914,118.69354621406539,mono,C2/c,16.0000001,-7.6689170925,-1.937578791333333,0.199436286222223,False,3.371938187783153,1.0669,False,231.93289533114293,,
mp-1188346,CoBiO3,20,Co1 Bi1 O3,5.365408,5.508628,7.629159,90.0,90.0,90.0,ortho,Pnma,8.0020524,-6.550150727,-1.376683918000001,0.08222879499999801,False,9.305764679617505,0.38780000000000003,False,225.4877037010106,,
